sequence,accelx,accely,accelz,event
318,-0.14,-0.2,1.0,0
319,-0.14,-0.21,1.02,0
320,-0.14,-0.22,1.01,0
321,-0.15,-0.22,0.97,0
322,-0.13,-0.24,0.98,0
323,-0.14,-0.23,0.96,0
324,-0.15,-0.23,0.98,0
325,-0.14,-0.21,0.97,0
326,-0.15,-0.22,0.97,0
327,-0.16,-0.23,0.96,0
328,-0.16,-0.22,0.94,0
329,-0.16,-0.23,0.94,0
330,-0.17,-0.25,0.96,0
331,-0.16,-0.25,0.96,0
332,-0.15,-0.25,0.96,0
333,-0.14,-0.28,0.97,0
334,-0.14,-0.34,0.98,0
335,-0.15,-0.38,0.97,0
336,-0.15,-0.37,0.95,0
337,-0.17,-0.33,0.95,0
338,-0.17,-0.35,0.95,0
