sequence,accelx,accely,accelz,event
454,0.58,0.0,0.85,0
455,0.57,0.0,0.84,0
456,0.57,0.0,0.84,0
457,0.58,0.0,0.83,0
458,0.56,-0.01,0.83,0
459,0.57,-0.01,0.83,0
460,0.57,-0.01,0.83,0
461,0.57,-0.01,0.84,0
462,0.57,-0.01,0.83,0
463,0.57,-0.01,0.83,0
464,0.57,-0.01,0.83,0
465,0.56,-0.01,0.83,0
466,0.58,-0.02,0.83,0
467,0.57,-0.01,0.83,0
468,0.57,-0.02,0.84,0
469,0.58,-0.02,0.83,0
470,0.57,-0.02,0.83,0
471,0.57,-0.02,0.83,0
472,0.57,-0.03,0.82,0
473,0.57,-0.02,0.83,0
474,0.57,-0.02,0.82,0
475,0.57,-0.02,0.83,0
476,0.57,-0.02,0.83,0
477,0.58,-0.02,0.82,0
478,0.57,-0.02,0.83,0
479,0.58,-0.02,0.83,0
480,0.58,-0.02,0.82,0
481,0.58,-0.02,0.83,0
482,0.58,-0.02,0.83,0
483,0.58,-0.03,0.83,0
484,0.58,-0.02,0.83,0
485,0.58,-0.02,0.82,0
486,0.57,-0.02,0.83,0
487,0.58,-0.02,0.82,0
488,0.57,-0.02,0.82,0
489,0.58,-0.03,0.82,0
490,0.58,-0.02,0.84,0
491,0.58,-0.03,0.84,0
492,0.56,-0.02,0.83,0
493,0.57,-0.02,0.83,0
494,0.58,-0.03,0.83,0
495,0.57,-0.02,0.83,0
496,0.58,-0.02,0.83,0
497,0.57,-0.03,0.83,0
498,0.57,-0.02,0.83,0
499,0.57,-0.02,0.83,0
500,0.58,-0.03,0.83,0
501,0.57,-0.02,0.83,0
502,0.57,-0.02,0.83,0
503,0.57,-0.03,0.83,0
504,0.57,-0.02,0.83,0
505,0.57,-0.02,0.83,0
506,0.57,-0.03,0.83,0
507,0.58,-0.03,0.83,0
508,0.57,-0.02,0.82,0
509,0.58,-0.03,0.83,0
510,0.57,-0.02,0.83,0
511,0.57,-0.03,0.82,0
512,0.58,-0.03,0.83,0
513,0.58,-0.03,0.83,0
514,0.57,-0.02,0.83,0
515,0.58,-0.03,0.82,0
516,0.57,-0.02,0.83,0
517,0.58,-0.03,0.84,0
518,0.58,-0.03,0.83,0
519,0.57,-0.02,0.83,0
520,0.58,-0.03,0.83,0
521,0.58,-0.03,0.83,0
522,0.57,-0.03,0.82,0
523,0.58,-0.04,0.83,0
524,0.57,-0.03,0.83,0
525,0.57,-0.02,0.83,0
526,0.57,-0.03,0.83,0
527,0.57,-0.02,0.83,0
528,0.57,-0.03,0.83,0
529,0.57,-0.03,0.83,0
530,0.57,-0.03,0.83,0
531,0.57,-0.04,0.84,0
532,0.56,-0.03,0.84,0
533,0.57,-0.03,0.83,0
534,0.57,-0.03,0.83,0
535,0.56,-0.03,0.82,0
536,0.57,-0.03,0.83,0
537,0.57,-0.03,0.84,0
538,0.56,-0.03,0.83,0
539,0.56,-0.04,0.84,0
540,0.56,-0.03,0.84,0
541,0.56,-0.03,0.83,0
542,0.56,-0.04,0.83,0
543,0.57,-0.03,0.83,0
544,0.57,-0.03,0.84,0
545,0.56,-0.03,0.83,0
546,0.56,-0.04,0.83,0
547,0.56,-0.03,0.83,0
548,0.57,-0.03,0.84,0
549,0.57,-0.03,0.84,0
550,0.55,-0.04,0.84,0
551,0.56,-0.03,0.83,0
552,0.58,-0.03,0.84,0
553,0.57,-0.02,0.84,0
554,0.56,-0.04,0.83,0
555,0.57,-0.04,0.83,0
556,0.56,-0.03,0.83,0
557,0.57,-0.03,0.84,0
558,0.57,-0.03,0.84,0
559,0.57,-0.03,0.84,0
560,0.56,-0.03,0.84,0
561,0.57,-0.03,0.83,0
562,0.57,-0.03,0.83,0
563,0.57,-0.03,0.83,0
564,0.57,-0.03,0.83,0
565,0.56,-0.03,0.83,0
566,0.56,-0.03,0.83,0
567,0.57,-0.03,0.83,0
568,0.57,-0.03,0.83,0
569,0.56,-0.03,0.84,0
570,0.56,-0.04,0.83,0
571,0.55,-0.03,0.83,0
572,0.57,-0.04,0.84,0
573,0.54,-0.03,0.83,0
574,0.57,-0.04,0.83,0
575,0.53,-0.02,0.83,0
576,0.55,-0.03,0.85,0
577,0.54,-0.04,0.83,0
578,0.57,-0.02,0.85,0
579,0.53,-0.03,0.84,0
580,0.59,-0.03,0.87,0
581,0.51,-0.07,0.84,0
582,0.51,-0.01,0.82,0
583,0.54,-0.05,0.85,0
584,0.53,-0.02,0.85,0
585,0.52,-0.03,0.88,0
586,0.52,-0.04,0.88,0
587,0.51,-0.02,0.88,0
588,0.58,-0.04,0.86,0
589,0.55,-0.04,0.83,0
590,0.53,-0.03,0.82,0
591,0.57,-0.04,0.82,0
592,0.54,-0.02,0.82,0
593,0.58,-0.02,0.82,0
594,0.58,-0.02,0.82,0
595,0.54,-0.04,0.81,0
596,0.58,-0.04,0.83,0
597,0.58,-0.04,0.85,0
598,0.58,-0.03,0.84,0
599,0.57,-0.02,0.83,0
600,0.58,-0.03,0.83,2
601,0.57,-0.03,0.83,2
602,0.57,-0.04,0.82,2
603,0.57,-0.04,0.82,2
604,0.57,-0.03,0.82,2
605,0.57,-0.03,0.83,2
606,0.55,-0.03,0.83,2
607,0.57,-0.03,0.83,2
608,0.57,-0.03,0.83,2
609,0.57,-0.03,0.83,2
610,0.56,-0.03,0.83,2
611,0.57,-0.03,0.84,2
612,0.57,-0.03,0.84,2
613,0.57,-0.03,0.83,2
614,0.57,-0.04,0.82,2
615,0.57,-0.03,0.82,2
616,0.57,-0.03,0.82,2
617,0.57,-0.03,0.81,2
618,0.58,-0.02,0.8,2
619,0.57,0.01,0.84,2
620,0.58,0.05,0.82,2
621,0.5,0.12,0.77,2
622,0.46,0.23,0.85,2
623,0.48,0.26,0.94,2
624,0.49,0.23,1.11,2
625,0.46,0.17,1.35,2
626,0.46,0.1,1.48,2
627,0.57,0.01,1.56,2
628,0.67,-0.1,1.61,2
629,0.76,-0.25,1.55,2
630,0.86,-0.25,1.29,2
631,0.88,-0.3,0.92,2
632,0.83,-0.32,0.64,2
633,0.64,-0.38,0.38,2
634,0.48,-0.39,0.25,2
635,0.31,-0.28,0.16,2
636,0.16,-0.23,0.12,2
637,0.01,-0.12,0.21,2
638,-0.15,-0.07,0.37,2
639,-0.14,-0.01,0.59,2
640,-0.25,-0.02,0.72,2
641,-0.08,-0.02,0.85,2
642,-0.05,0.02,0.96,2
643,0.05,-0.03,0.95,2
644,0.18,0.02,1.11,2
645,0.25,-0.05,1.22,2
646,0.24,0.0,1.25,2
647,0.36,-0.11,1.23,2
648,0.47,-0.13,1.17,2
649,0.48,-0.15,1.13,2
650,0.53,-0.2,1.01,2
651,0.66,-0.23,0.98,2
652,0.53,-0.23,0.85,2
653,0.74,-0.18,0.89,2
654,0.62,-0.13,0.84,2
655,0.73,-0.08,0.87,2
656,0.72,-0.07,0.86,2
657,0.63,-0.02,0.83,2
658,0.68,-0.03,0.85,2
659,0.6,0.0,0.81,2
660,0.63,-0.01,0.79,2
661,0.58,0.03,0.74,2
662,0.68,0.01,0.78,2
663,0.68,-0.02,0.79,2
664,0.65,-0.01,0.75,2
665,0.66,0.0,0.75,2
666,0.65,0.01,0.75,2
667,0.68,0.01,0.78,2
668,0.67,0.03,0.77,2
669,0.66,0.02,0.75,2
670,0.66,0.01,0.74,2
671,0.66,0.03,0.75,2
672,0.67,-0.01,0.76,2
673,0.58,0.05,0.72,2
674,0.66,-0.01,0.75,2
675,0.56,0.08,0.74,2
676,0.71,0.0,0.84,2
677,0.6,0.02,0.84,2
678,0.6,0.05,0.87,2
679,0.61,0.09,0.86,2
680,0.64,0.0,0.76,2
681,0.69,0.03,0.64,2
682,0.57,0.05,0.75,2
683,0.65,0.04,0.77,2
684,0.59,0.06,0.82,2
685,0.62,0.08,0.82,2
686,0.63,0.02,0.81,2
687,0.68,0.04,0.74,2
688,0.66,0.04,0.74,2
689,0.67,0.03,0.75,2
690,0.62,0.05,0.74,2
691,0.71,0.01,0.73,2
692,0.67,0.05,0.74,2
693,0.68,0.04,0.75,2
694,0.67,0.03,0.74,2
695,0.7,0.03,0.74,2
696,0.67,0.03,0.74,2
697,0.68,0.02,0.74,2
698,0.68,0.03,0.74,2
699,0.68,0.03,0.74,2
700,0.68,0.02,0.74,0
701,0.69,0.02,0.73,0
702,0.69,0.03,0.73,0
703,0.69,0.04,0.74,0
704,0.69,0.03,0.74,0
705,0.69,0.03,0.74,0
706,0.68,0.03,0.74,0
707,0.7,0.02,0.74,0
708,0.7,0.02,0.73,0
709,0.68,0.02,0.74,0
710,0.69,0.02,0.73,0
711,0.7,0.01,0.74,0
712,0.69,0.02,0.74,0
713,0.68,0.02,0.73,0
714,0.71,0.02,0.74,0
715,0.68,0.02,0.74,0
716,0.68,0.02,0.74,0
717,0.7,0.02,0.74,0
718,0.69,0.02,0.73,0
719,0.69,0.02,0.73,0
720,0.7,0.01,0.74,0
721,0.68,0.01,0.73,0
722,0.69,0.01,0.74,0
723,0.69,0.01,0.73,0
724,0.69,0.01,0.73,0
725,0.68,0.01,0.74,0
726,0.69,0.02,0.74,0
727,0.7,0.01,0.74,0
728,0.69,0.02,0.74,0
729,0.68,0.02,0.74,0
730,0.68,0.01,0.73,0
731,0.7,0.01,0.74,0
732,0.7,0.02,0.74,0
733,0.69,0.01,0.74,0
734,0.68,0.01,0.74,0
735,0.69,0.02,0.74,0
736,0.69,0.02,0.74,0
737,0.69,0.01,0.74,0
738,0.68,0.02,0.74,0
739,0.69,0.01,0.74,0
740,0.69,0.01,0.74,0
741,0.68,0.01,0.74,0
742,0.69,0.02,0.74,0
743,0.7,0.01,0.74,0
744,0.7,0.01,0.74,0
745,0.69,0.01,0.74,0
746,0.7,0.01,0.74,0
747,0.7,0.01,0.74,0
748,0.69,0.01,0.73,0
749,0.69,0.0,0.73,0
750,0.69,0.01,0.74,0
751,0.7,0.01,0.74,0
752,0.69,0.0,0.74,0
753,0.69,0.0,0.74,0
754,0.71,0.0,0.74,0
755,0.7,0.01,0.74,0
756,0.69,0.0,0.74,0
757,0.69,0.0,0.74,0
758,0.69,0.0,0.74,0
759,0.69,0.0,0.74,0
760,0.69,0.0,0.74,0
761,0.69,0.0,0.74,0
762,0.69,0.01,0.74,0
763,0.69,0.0,0.74,0
764,0.69,0.0,0.73,0
765,0.69,0.0,0.74,0
766,0.69,0.0,0.74,0
767,0.69,0.0,0.74,0
768,0.69,0.0,0.73,0
769,0.69,0.0,0.74,0
770,0.7,0.0,0.74,0
771,0.69,0.0,0.74,0
772,0.69,0.0,0.74,0
773,0.7,0.0,0.74,0
774,0.69,0.0,0.74,0
775,0.69,0.0,0.74,0
776,0.69,0.0,0.73,0
777,0.69,0.0,0.73,0
778,0.69,0.0,0.74,0
779,0.69,0.0,0.74,0
780,0.69,0.0,0.74,0
781,0.69,0.0,0.74,0
782,0.7,0.0,0.74,0
783,0.68,0.0,0.74,0
784,0.7,0.0,0.73,0
785,0.7,0.0,0.74,0
786,0.69,0.0,0.74,0
787,0.68,0.0,0.73,0
788,0.7,0.0,0.74,0
789,0.7,0.0,0.74,0
790,0.69,0.0,0.74,0
791,0.69,0.0,0.74,0
792,0.69,0.0,0.74,0
793,0.7,0.0,0.74,0
794,0.69,0.0,0.74,0
795,0.69,0.0,0.73,0
796,0.69,0.0,0.73,0
797,0.7,0.0,0.74,0
798,0.69,0.0,0.74,0
799,0.69,0.0,0.74,0
800,0.7,0.0,0.74,0
801,0.69,0.0,0.74,0
802,0.69,0.0,0.74,0
803,0.69,0.0,0.73,0
804,0.69,0.0,0.74,0
805,0.69,0.0,0.74,0
806,0.68,0.0,0.74,0
807,0.7,0.0,0.74,0
808,0.69,0.0,0.74,0
809,0.69,0.0,0.74,0
810,0.68,0.0,0.74,0
811,0.69,0.0,0.74,0
812,0.69,0.0,0.74,0
813,0.69,0.0,0.74,0
814,0.69,0.0,0.73,0
815,0.69,0.0,0.74,0
816,0.69,0.0,0.74,0
817,0.69,0.0,0.74,0
818,0.69,0.0,0.74,0
819,0.69,0.0,0.74,0
820,0.68,0.0,0.74,0
821,0.69,0.0,0.73,0
822,0.69,0.0,0.74,0
823,0.68,0.0,0.74,0
824,0.68,0.0,0.74,0
825,0.7,0.0,0.74,0
826,0.69,0.0,0.74,0
827,0.69,0.0,0.74,0
828,0.69,0.0,0.74,0
829,0.69,0.0,0.74,0
830,0.69,0.0,0.74,0
831,0.69,0.0,0.74,0
832,0.69,0.0,0.73,0
833,0.7,0.0,0.74,0
834,0.69,0.0,0.74,0
835,0.69,0.0,0.74,0
836,0.69,0.0,0.74,0
837,0.7,0.0,0.74,0
838,0.69,0.0,0.74,0
839,0.69,0.0,0.74,0
840,0.7,0.0,0.74,0
841,0.69,0.0,0.73,0
