sequence,accelx,accely,accelz,event
348,0.35,0.07,0.96,0
349,0.35,0.07,0.96,0
350,0.35,0.07,0.95,3
351,0.36,0.08,0.95,3
352,0.35,0.07,0.94,3
353,0.35,0.06,0.94,3
354,0.35,0.07,0.95,3
355,0.35,0.07,0.95,3
356,0.35,0.06,0.95,3
357,0.35,0.06,0.94,3
358,0.35,0.06,0.95,3
359,0.35,0.07,0.94,3
360,0.35,0.07,0.95,3
361,0.35,0.07,0.94,3
362,0.35,0.08,0.95,3
363,0.35,0.06,0.95,3
364,0.35,0.07,0.95,3
365,0.35,0.07,0.94,3
366,0.36,0.07,0.95,3
367,0.35,0.07,0.95,3
368,0.36,0.06,0.94,3
369,0.35,0.07,0.94,3
370,0.38,0.04,0.94,3
371,0.34,0.04,0.91,3
372,0.28,0.05,0.93,3
373,0.2,0.08,0.99,3
374,0.21,0.1,1.32,3
375,0.14,0.27,1.98,3
376,0.38,0.45,2.66,3
377,0.4,0.52,2.44,3
378,0.96,0.47,2.02,3
379,0.64,0.51,1.34,3
380,0.82,0.46,0.84,3
381,0.47,0.38,0.21,3
382,0.11,0.24,-0.04,3
383,0.21,0.09,-0.17,3
384,-0.19,-0.07,-0.41,3
385,-0.15,-0.17,-0.36,3
386,-0.26,-0.13,-0.31,3
387,-0.2,-0.01,-0.29,3
388,-0.1,0.12,-0.22,3
389,-0.17,0.25,-0.08,3
390,0.28,0.45,0.65,3
391,0.16,0.66,0.91,3
392,1.35,0.79,1.38,3
393,0.85,0.89,1.6,3
394,1.32,0.81,2.18,3
395,0.6,1.03,2.32,3
396,0.12,1.21,2.15,3
397,0.23,1.18,1.89,3
398,0.37,1.17,2.05,3
399,0.57,1.24,2.1,3
400,0.87,0.99,1.86,3
401,0.62,0.9,1.16,3
402,0.65,0.74,0.59,3
403,0.37,0.44,0.09,3
404,0.09,0.16,-0.15,3
405,-0.04,-0.02,-0.2,3
406,-0.17,-0.24,-0.3,3
407,-0.24,-0.34,-0.35,3
408,-0.1,-0.35,-0.35,3
409,-0.1,-0.27,-0.33,3
410,-0.14,-0.19,-0.26,3
411,-0.07,-0.02,-0.11,3
412,0.27,0.05,0.44,3
413,0.3,0.25,1.0,3
414,0.46,0.19,1.5,3
415,0.56,0.44,1.9,3
416,0.37,0.3,1.91,3
417,0.53,0.37,1.86,3
418,0.29,0.31,1.69,3
419,0.28,0.31,1.46,3
420,0.32,0.22,1.27,3
421,0.28,0.24,1.06,3
422,0.44,0.21,0.99,3
423,0.35,0.13,0.89,3
424,0.43,0.12,0.88,3
425,0.44,0.11,0.88,3
426,0.45,0.11,0.87,3
427,0.48,0.11,0.89,3
428,0.45,0.11,0.89,3
429,0.47,0.14,0.91,3
430,0.46,0.13,0.87,3
431,0.48,0.15,0.88,3
432,0.47,0.14,0.89,3
433,0.46,0.16,0.86,3
434,0.46,0.17,0.87,3
435,0.46,0.15,0.86,3
436,0.46,0.14,0.86,3
437,0.46,0.13,0.87,3
438,0.46,0.16,0.88,3
439,0.46,0.13,0.87,3
440,0.46,0.14,0.88,3
441,0.38,0.16,0.87,3
442,0.51,0.14,0.91,3
443,0.38,0.11,0.88,3
444,0.47,0.14,0.89,3
445,0.44,0.19,0.93,3
446,0.43,0.15,0.94,3
447,0.39,0.18,0.92,3
448,0.48,0.1,0.81,3
449,0.45,0.18,0.86,3
450,0.43,0.11,0.89,3
451,0.4,0.18,0.9,3
452,0.45,0.17,0.89,3
453,0.44,0.14,0.94,3
454,0.43,0.13,0.94,3
455,0.47,0.13,0.88,3
456,0.44,0.16,0.86,3
457,0.52,0.1,0.86,3
458,0.46,0.15,0.85,3
459,0.46,0.15,0.86,3
460,0.47,0.13,0.88,3
461,0.47,0.14,0.87,3
462,0.47,0.14,0.89,3
463,0.47,0.14,0.88,3
464,0.47,0.14,0.87,3
465,0.47,0.13,0.87,3
466,0.47,0.13,0.87,3
467,0.47,0.14,0.87,3
468,0.46,0.14,0.87,3
469,0.47,0.13,0.87,3
470,0.47,0.13,0.86,3
471,0.46,0.14,0.86,3
472,0.47,0.13,0.87,3
473,0.47,0.14,0.86,3
474,0.46,0.14,0.87,3
475,0.47,0.13,0.88,0
476,0.47,0.13,0.87,0
477,0.47,0.13,0.87,0
478,0.47,0.13,0.87,0
479,0.47,0.13,0.87,0
480,0.47,0.13,0.86,0
481,0.47,0.13,0.87,0
