sequence,accelx,accely,accelz,event
657,0.54,-0.17,0.18,1
658,0.15,0.03,-0.01,1
659,-0.17,0.19,-0.06,1
660,-0.51,0.39,-0.11,1
661,-0.52,0.43,-0.11,1
662,-0.49,0.65,0.01,1
663,0.0,0.86,0.1,1
664,0.69,0.85,0.41,1
665,1.04,0.75,0.85,1
666,1.82,0.4,1.28,1
667,1.86,0.12,1.51,1
668,1.99,-0.06,1.85,1
669,1.33,0.05,2.17,1
670,1.25,0.23,2.22,1
671,1.23,0.46,1.94,1
672,1.5,0.52,1.69,1
673,1.32,0.41,1.16,1
674,1.01,0.27,0.5,1
675,0.39,0.0,0.0,1
676,0.11,-0.16,-0.29,1
677,0.04,-0.29,-0.54,1
678,-0.14,-0.4,-0.77,1
679,0.09,-0.28,-0.97,1
680,0.17,-0.19,-0.98,1
681,0.39,0.07,-0.8,1
682,0.7,0.26,-0.47,1
683,0.92,0.43,0.63,1
684,1.34,0.48,1.61,1
685,1.24,0.49,1.83,1
686,1.42,0.39,1.78,1
687,1.12,0.48,1.63,1
688,0.92,0.37,1.49,1
689,0.75,0.2,1.16,1
690,0.7,0.08,0.79,1
691,0.79,0.01,0.58,1
692,0.74,-0.03,0.5,1
693,0.77,-0.04,0.56,1
694,0.75,-0.03,0.63,1
695,0.83,-0.03,0.67,1
696,0.83,-0.05,0.62,1
697,0.8,-0.04,0.59,1
698,0.83,-0.02,0.58,1
699,0.81,-0.04,0.6,1
700,0.8,-0.04,0.58,1
701,0.83,-0.04,0.59,1
702,0.84,-0.01,0.59,1
703,0.79,-0.02,0.59,1
704,0.85,-0.08,0.54,1
705,0.74,0.01,0.62,1
706,0.86,-0.06,0.58,1
707,0.76,-0.02,0.6,1
708,0.82,-0.05,0.59,1
709,0.83,-0.04,0.66,1
710,0.82,0.0,0.71,1
711,0.77,0.0,0.63,1
712,0.78,-0.03,0.49,1
713,0.75,0.0,0.53,1
714,0.78,-0.02,0.58,1
715,0.77,0.0,0.64,1
716,0.83,-0.07,0.65,1
717,0.81,-0.05,0.66,1
718,0.86,0.03,0.65,1
719,0.77,-0.04,0.59,1
720,0.79,-0.02,0.54,1
721,0.78,-0.01,0.55,1
722,0.79,-0.01,0.59,1
723,0.79,-0.02,0.6,1
724,0.79,-0.03,0.6,1
725,0.79,-0.02,0.61,0
726,0.83,-0.02,0.62,0
727,0.77,-0.04,0.61,0
728,0.78,-0.03,0.59,0
729,0.79,-0.02,0.6,0
730,0.77,-0.03,0.6,0
731,0.78,-0.02,0.61,0
732,0.78,-0.03,0.6,0
733,0.79,-0.02,0.61,0
734,0.78,-0.02,0.6,0
735,0.78,-0.03,0.6,0
736,0.78,-0.02,0.61,0
737,0.77,-0.02,0.61,0
738,0.78,-0.03,0.61,0
739,0.78,-0.02,0.6,0
740,0.78,-0.03,0.6,0
741,0.77,-0.03,0.61,0
742,0.78,-0.03,0.61,0
743,0.79,-0.03,0.61,0
744,0.78,-0.03,0.61,0
745,0.79,-0.03,0.6,0
746,0.78,-0.02,0.6,0
747,0.78,-0.03,0.6,0
748,0.79,-0.03,0.6,0
749,0.78,-0.03,0.6,0
750,0.79,-0.03,0.61,0
751,0.78,-0.03,0.6,0
752,0.78,-0.03,0.6,0
753,0.79,-0.04,0.61,0
754,0.79,-0.03,0.6,0
